"state_std","district_std","source_year","district_key","source","match_status","possible_false_positive","many_to_many"
"uttar pradesh","faizabad",2020,"2020__uttar pradesh__faizabad","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","kanpur dehat",2020,"2020__uttar pradesh__kanpur dehat","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","deoria",2020,"2020__uttar pradesh__deoria","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","sultanpur",2020,"2020__uttar pradesh__sultanpur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","ambedkar nagar",2020,"2020__uttar pradesh__ambedkar nagar","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","rae bareli",2020,"2020__uttar pradesh__rae bareli","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","jalaun",2020,"2020__uttar pradesh__jalaun","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","azamgarh",2020,"2020__uttar pradesh__azamgarh","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","mau",2020,"2020__uttar pradesh__mau","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","fatehpur",2020,"2020__uttar pradesh__fatehpur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","ballia",2020,"2020__uttar pradesh__ballia","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","jaunpur",2020,"2020__uttar pradesh__jaunpur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","jhansi",2020,"2020__uttar pradesh__jhansi","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","banda",2020,"2020__uttar pradesh__banda","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","ghazipur",2020,"2020__uttar pradesh__ghazipur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","kaushambi",2020,"2020__uttar pradesh__kaushambi","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","prayagraj",2020,"2020__uttar pradesh__prayagraj","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","varanasi",2020,"2020__uttar pradesh__varanasi","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","chitrakoot",2020,"2020__uttar pradesh__chitrakoot","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","chandauli",2020,"2020__uttar pradesh__chandauli","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","bhadohi",2020,"2020__uttar pradesh__bhadohi","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","mirzapur",2020,"2020__uttar pradesh__mirzapur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","lalitpur",2020,"2020__uttar pradesh__lalitpur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","sonbhadra",2020,"2020__uttar pradesh__sonbhadra","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","amethi",2020,"2020__uttar pradesh__amethi","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","ghaziabad",2020,"2020__uttar pradesh__ghaziabad","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","sambhal",2020,"2020__uttar pradesh__sambhal","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","mahoba",2020,"2020__uttar pradesh__mahoba","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","saharanpur",2020,"2020__uttar pradesh__saharanpur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","bijnor",2020,"2020__uttar pradesh__bijnor","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","muzaffarnagar",2020,"2020__uttar pradesh__muzaffarnagar","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","baghpat",2020,"2020__uttar pradesh__baghpat","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","meerut",2020,"2020__uttar pradesh__meerut","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","moradabad",2020,"2020__uttar pradesh__moradabad","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","rampur",2020,"2020__uttar pradesh__rampur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","shamli",2020,"2020__uttar pradesh__shamli","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","balrampur",2020,"2020__uttar pradesh__balrampur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","hamirpur",2020,"2020__uttar pradesh__hamirpur","2020","source_key_unmatched",FALSE,FALSE
"uttar pradesh","pratapgarh",2020,"2020__uttar pradesh__pratapgarh","2020","source_key_unmatched",FALSE,FALSE
"bihar","pashchim champaran",2020,"2020__bihar__pashchim champaran","2020","source_key_unmatched",FALSE,FALSE
"bihar","purba champaran",2020,"2020__bihar__purba champaran","2020","source_key_unmatched",FALSE,FALSE
"bihar","sitamarhi",2020,"2020__bihar__sitamarhi","2020","source_key_unmatched",FALSE,FALSE
"bihar","sheohar",2020,"2020__bihar__sheohar","2020","source_key_unmatched",FALSE,FALSE
"bihar","gopalganj",2020,"2020__bihar__gopalganj","2020","source_key_unmatched",FALSE,FALSE
"bihar","samastipur",2020,"2020__bihar__samastipur","2020","source_key_unmatched",FALSE,FALSE
"bihar","katihar",2020,"2020__bihar__katihar","2020","source_key_unmatched",FALSE,FALSE
"bihar","khagaria",2020,"2020__bihar__khagaria","2020","source_key_unmatched",FALSE,FALSE
"bihar","bhojpur",2020,"2020__bihar__bhojpur","2020","source_key_unmatched",FALSE,FALSE
"bihar","buxar",2020,"2020__bihar__buxar","2020","source_key_unmatched",FALSE,FALSE
"bihar","darbhanga",2020,"2020__bihar__darbhanga","2020","source_key_unmatched",FALSE,FALSE
"bihar","saharsa",2020,"2020__bihar__saharsa","2020","source_key_unmatched",FALSE,FALSE
"bihar","kaimur bhabua",2020,"2020__bihar__kaimur bhabua","2020","source_key_unmatched",FALSE,FALSE
"bihar","rohtas",2020,"2020__bihar__rohtas","2020","source_key_unmatched",FALSE,FALSE
"bihar","jamui",2020,"2020__bihar__jamui","2020","source_key_unmatched",FALSE,FALSE
"bihar","banka",2020,"2020__bihar__banka","2020","source_key_unmatched",FALSE,FALSE
"bihar","nawada",2020,"2020__bihar__nawada","2020","source_key_unmatched",FALSE,FALSE
"bihar","gaya",2020,"2020__bihar__gaya","2020","source_key_unmatched",FALSE,FALSE
"bihar","munger",2020,"2020__bihar__munger","2020","source_key_unmatched",FALSE,FALSE
"bihar","vaishali",2020,"2020__bihar__vaishali","2020","source_key_unmatched",FALSE,FALSE
"bihar","begusarai",2020,"2020__bihar__begusarai","2020","source_key_unmatched",FALSE,FALSE
"bihar","bhagalpur",2020,"2020__bihar__bhagalpur","2020","source_key_unmatched",FALSE,FALSE
"bihar","lakhisarai",2020,"2020__bihar__lakhisarai","2020","source_key_unmatched",FALSE,FALSE
"bihar","sheikhpura",2020,"2020__bihar__sheikhpura","2020","source_key_unmatched",FALSE,FALSE
"bihar","arwal",2020,"2020__bihar__arwal","2020","source_key_unmatched",FALSE,FALSE
"bihar","jehanabad",2020,"2020__bihar__jehanabad","2020","source_key_unmatched",FALSE,FALSE
"bihar","nalanda",2020,"2020__bihar__nalanda","2020","source_key_unmatched",FALSE,FALSE
"bihar","patna",2020,"2020__bihar__patna","2020","source_key_unmatched",FALSE,FALSE
"bihar","saran",2020,"2020__bihar__saran","2020","source_key_unmatched",FALSE,FALSE
"bihar","siwan",2020,"2020__bihar__siwan","2020","source_key_unmatched",FALSE,FALSE
"bihar","muzaffarpur",2020,"2020__bihar__muzaffarpur","2020","source_key_unmatched",FALSE,FALSE
"bihar","madhepura",2020,"2020__bihar__madhepura","2020","source_key_unmatched",FALSE,FALSE
"bihar","araria",2020,"2020__bihar__araria","2020","source_key_unmatched",FALSE,FALSE
"bihar","supaul",2020,"2020__bihar__supaul","2020","source_key_unmatched",FALSE,FALSE
"bihar","madhubani",2020,"2020__bihar__madhubani","2020","source_key_unmatched",FALSE,FALSE
"bihar","purnia",2020,"2020__bihar__purnia","2020","source_key_unmatched",FALSE,FALSE
"bihar","kishanganj",2020,"2020__bihar__kishanganj","2020","source_key_unmatched",FALSE,FALSE
"bihar","aurangabad",2020,"2020__bihar__aurangabad","2020","source_key_unmatched",FALSE,FALSE
"sikkim","north district",2020,"2020__sikkim__north district","2020","source_key_unmatched",FALSE,FALSE
"sikkim","west district",2020,"2020__sikkim__west district","2020","source_key_unmatched",FALSE,FALSE
"sikkim","south district",2020,"2020__sikkim__south district","2020","source_key_unmatched",FALSE,FALSE
"sikkim","east district",2020,"2020__sikkim__east district","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","upper subansiri",2020,"2020__arunachal pradesh__upper subansiri","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","anjaw",2020,"2020__arunachal pradesh__anjaw","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","changlang",2020,"2020__arunachal pradesh__changlang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","tawang",2020,"2020__arunachal pradesh__tawang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","papum pare",2020,"2020__arunachal pradesh__papum pare","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","tirap",2020,"2020__arunachal pradesh__tirap","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","east siang",2020,"2020__arunachal pradesh__east siang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","lohit",2020,"2020__arunachal pradesh__lohit","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","kurung kumey",2020,"2020__arunachal pradesh__kurung kumey","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","lower subansiri",2020,"2020__arunachal pradesh__lower subansiri","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","east kameng",2020,"2020__arunachal pradesh__east kameng","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","west kameng",2020,"2020__arunachal pradesh__west kameng","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","kra daadi",2020,"2020__arunachal pradesh__kra daadi","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","namsai",2020,"2020__arunachal pradesh__namsai","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","longding",2020,"2020__arunachal pradesh__longding","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","upper siang",2020,"2020__arunachal pradesh__upper siang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","lower siang",2020,"2020__arunachal pradesh__lower siang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","upper dibang valley",2020,"2020__arunachal pradesh__upper dibang valley","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","lower dibang valley",2020,"2020__arunachal pradesh__lower dibang valley","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","siang",2020,"2020__arunachal pradesh__siang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","shi yomi",2020,"2020__arunachal pradesh__shi yomi","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","pakke kessang",2020,"2020__arunachal pradesh__pakke kessang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","west siang",2020,"2020__arunachal pradesh__west siang","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","lepa rada",2020,"2020__arunachal pradesh__lepa rada","2020","source_key_unmatched",FALSE,FALSE
"arunachal pradesh","kamle",2020,"2020__arunachal pradesh__kamle","2020","source_key_unmatched",FALSE,FALSE
"nagaland","mon",2020,"2020__nagaland__mon","2020","source_key_unmatched",FALSE,FALSE
"nagaland","longleng",2020,"2020__nagaland__longleng","2020","source_key_unmatched",FALSE,FALSE
"nagaland","mokokchung",2020,"2020__nagaland__mokokchung","2020","source_key_unmatched",FALSE,FALSE
"nagaland","tuensang",2020,"2020__nagaland__tuensang","2020","source_key_unmatched",FALSE,FALSE
"nagaland","kiphire",2020,"2020__nagaland__kiphire","2020","source_key_unmatched",FALSE,FALSE
"nagaland","peren",2020,"2020__nagaland__peren","2020","source_key_unmatched",FALSE,FALSE
"nagaland","wokha",2020,"2020__nagaland__wokha","2020","source_key_unmatched",FALSE,FALSE
"nagaland","zunheboto",2020,"2020__nagaland__zunheboto","2020","source_key_unmatched",FALSE,FALSE
"nagaland","phek",2020,"2020__nagaland__phek","2020","source_key_unmatched",FALSE,FALSE
"nagaland","kohima",2020,"2020__nagaland__kohima","2020","source_key_unmatched",FALSE,FALSE
"nagaland","dimapur",2020,"2020__nagaland__dimapur","2020","source_key_unmatched",FALSE,FALSE
"manipur","kamjong",2020,"2020__manipur__kamjong","2020","source_key_unmatched",FALSE,FALSE
"manipur","senapati",2020,"2020__manipur__senapati","2020","source_key_unmatched",FALSE,FALSE
"manipur","tamenglong",2020,"2020__manipur__tamenglong","2020","source_key_unmatched",FALSE,FALSE
"manipur","imphal west",2020,"2020__manipur__imphal west","2020","source_key_unmatched",FALSE,FALSE
"manipur","kakching",2020,"2020__manipur__kakching","2020","source_key_unmatched",FALSE,FALSE
"manipur","bishnupur",2020,"2020__manipur__bishnupur","2020","source_key_unmatched",FALSE,FALSE
"manipur","chandel",2020,"2020__manipur__chandel","2020","source_key_unmatched",FALSE,FALSE
"manipur","churachandpur",2020,"2020__manipur__churachandpur","2020","source_key_unmatched",FALSE,FALSE
"manipur","imphal east",2020,"2020__manipur__imphal east","2020","source_key_unmatched",FALSE,FALSE
"manipur","jiribam",2020,"2020__manipur__jiribam","2020","source_key_unmatched",FALSE,FALSE
"manipur","kangpokpi",2020,"2020__manipur__kangpokpi","2020","source_key_unmatched",FALSE,FALSE
"manipur","thoubal",2020,"2020__manipur__thoubal","2020","source_key_unmatched",FALSE,FALSE
"manipur","tengnoupal",2020,"2020__manipur__tengnoupal","2020","source_key_unmatched",FALSE,FALSE
"manipur","ukhrul",2020,"2020__manipur__ukhrul","2020","source_key_unmatched",FALSE,FALSE
"manipur","noney",2020,"2020__manipur__noney","2020","source_key_unmatched",FALSE,FALSE
"manipur","pherzawl",2020,"2020__manipur__pherzawl","2020","source_key_unmatched",FALSE,FALSE
"mizoram","kolasib",2020,"2020__mizoram__kolasib","2020","source_key_unmatched",FALSE,FALSE
"mizoram","mamit",2020,"2020__mizoram__mamit","2020","source_key_unmatched",FALSE,FALSE
"mizoram","serchhip",2020,"2020__mizoram__serchhip","2020","source_key_unmatched",FALSE,FALSE
"mizoram","lunglei",2020,"2020__mizoram__lunglei","2020","source_key_unmatched",FALSE,FALSE
"mizoram","saiha",2020,"2020__mizoram__saiha","2020","source_key_unmatched",FALSE,FALSE
"mizoram","lawngtlai",2020,"2020__mizoram__lawngtlai","2020","source_key_unmatched",FALSE,FALSE
"mizoram","hnahthial",2020,"2020__mizoram__hnahthial","2020","source_key_unmatched",FALSE,FALSE
"mizoram","saitual",2020,"2020__mizoram__saitual","2020","source_key_unmatched",FALSE,FALSE
"mizoram","aizawl",2020,"2020__mizoram__aizawl","2020","source_key_unmatched",FALSE,FALSE
"mizoram","champhai",2020,"2020__mizoram__champhai","2020","source_key_unmatched",FALSE,FALSE
"mizoram","khawzawl",2020,"2020__mizoram__khawzawl","2020","source_key_unmatched",FALSE,FALSE
"tripura","north tripura",2020,"2020__tripura__north tripura","2020","source_key_unmatched",FALSE,FALSE
"tripura","dhalai",2020,"2020__tripura__dhalai","2020","source_key_unmatched",FALSE,FALSE
"tripura","sipahijala",2020,"2020__tripura__sipahijala","2020","source_key_unmatched",FALSE,FALSE
"tripura","gomati",2020,"2020__tripura__gomati","2020","source_key_unmatched",FALSE,FALSE
"tripura","khowai",2020,"2020__tripura__khowai","2020","source_key_unmatched",FALSE,FALSE
"tripura","west tripura",2020,"2020__tripura__west tripura","2020","source_key_unmatched",FALSE,FALSE
"tripura","south tripura",2020,"2020__tripura__south tripura","2020","source_key_unmatched",FALSE,FALSE
"tripura","unokoti",2020,"2020__tripura__unokoti","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","ribhoi",2020,"2020__meghalaya__ribhoi","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","west khasi hills",2020,"2020__meghalaya__west khasi hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","east jaintia hills",2020,"2020__meghalaya__east jaintia hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","east khasi hills",2020,"2020__meghalaya__east khasi hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","south garo hills",2020,"2020__meghalaya__south garo hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","west garo hills",2020,"2020__meghalaya__west garo hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","east garo hills",2020,"2020__meghalaya__east garo hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","west jaintia hills",2020,"2020__meghalaya__west jaintia hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","south west khasi hills",2020,"2020__meghalaya__south west khasi hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","north garo hills",2020,"2020__meghalaya__north garo hills","2020","source_key_unmatched",FALSE,FALSE
"meghalaya","south west garo hills",2020,"2020__meghalaya__south west garo hills","2020","source_key_unmatched",FALSE,FALSE
"assam","tinsukia",2020,"2020__assam__tinsukia","2020","source_key_unmatched",FALSE,FALSE
"assam","dhemaji",2020,"2020__assam__dhemaji","2020","source_key_unmatched",FALSE,FALSE
"assam","dibrugarh",2020,"2020__assam__dibrugarh","2020","source_key_unmatched",FALSE,FALSE
"assam","lakhimpur",2020,"2020__assam__lakhimpur","2020","source_key_unmatched",FALSE,FALSE
"assam","sivasagar",2020,"2020__assam__sivasagar","2020","source_key_unmatched",FALSE,FALSE
"assam","jorhat",2020,"2020__assam__jorhat","2020","source_key_unmatched",FALSE,FALSE
"assam","sonitpur",2020,"2020__assam__sonitpur","2020","source_key_unmatched",FALSE,FALSE
"assam","golaghat",2020,"2020__assam__golaghat","2020","source_key_unmatched",FALSE,FALSE
"assam","udalguri",2020,"2020__assam__udalguri","2020","source_key_unmatched",FALSE,FALSE
"assam","chirang",2020,"2020__assam__chirang","2020","source_key_unmatched",FALSE,FALSE
"assam","baksa",2020,"2020__assam__baksa","2020","source_key_unmatched",FALSE,FALSE
"assam","nagaon",2020,"2020__assam__nagaon","2020","source_key_unmatched",FALSE,FALSE
"assam","kokrajhar",2020,"2020__assam__kokrajhar","2020","source_key_unmatched",FALSE,FALSE
"assam","darrang",2020,"2020__assam__darrang","2020","source_key_unmatched",FALSE,FALSE
"assam","barpeta",2020,"2020__assam__barpeta","2020","source_key_unmatched",FALSE,FALSE
"assam","nalbari",2020,"2020__assam__nalbari","2020","source_key_unmatched",FALSE,FALSE
"assam","morigaon",2020,"2020__assam__morigaon","2020","source_key_unmatched",FALSE,FALSE
"assam","kamrup",2020,"2020__assam__kamrup","2020","source_key_unmatched",FALSE,FALSE
"assam","bongaigaon",2020,"2020__assam__bongaigaon","2020","source_key_unmatched",FALSE,FALSE
"assam","dhubri",2020,"2020__assam__dhubri","2020","source_key_unmatched",FALSE,FALSE
"assam","kamrup metropolitan",2020,"2020__assam__kamrup metropolitan","2020","source_key_unmatched",FALSE,FALSE
"assam","goalpara",2020,"2020__assam__goalpara","2020","source_key_unmatched",FALSE,FALSE
"assam","dima hasao",2020,"2020__assam__dima hasao","2020","source_key_unmatched",FALSE,FALSE
"assam","cachar",2020,"2020__assam__cachar","2020","source_key_unmatched",FALSE,FALSE
"assam","karimganj",2020,"2020__assam__karimganj","2020","source_key_unmatched",FALSE,FALSE
"assam","hailakandi",2020,"2020__assam__hailakandi","2020","source_key_unmatched",FALSE,FALSE
"assam","charaideo",2020,"2020__assam__charaideo","2020","source_key_unmatched",FALSE,FALSE
"assam","majuli",2020,"2020__assam__majuli","2020","source_key_unmatched",FALSE,FALSE
"assam","biswanath",2020,"2020__assam__biswanath","2020","source_key_unmatched",FALSE,FALSE
"assam","hojai",2020,"2020__assam__hojai","2020","source_key_unmatched",FALSE,FALSE
"assam","south salmara mancachar",2020,"2020__assam__south salmara mancachar","2020","source_key_unmatched",FALSE,FALSE
"assam","karbi anglong",2020,"2020__assam__karbi anglong","2020","source_key_unmatched",FALSE,FALSE
"assam","west karbi anglong",2020,"2020__assam__west karbi anglong","2020","source_key_unmatched",FALSE,FALSE
"west bengal","south twenty four pargan",2020,"2020__west bengal__south twenty four pargan","2020","source_key_unmatched",FALSE,FALSE
"west bengal","darjiling",2020,"2020__west bengal__darjiling","2020","source_key_unmatched",FALSE,FALSE
"west bengal","jalpaiguri",2020,"2020__west bengal__jalpaiguri","2020","source_key_unmatched",FALSE,FALSE
"west bengal","dakshin dinajpur",2020,"2020__west bengal__dakshin dinajpur","2020","source_key_unmatched",FALSE,FALSE
"west bengal","maldah",2020,"2020__west bengal__maldah","2020","source_key_unmatched",FALSE,FALSE
"west bengal","murshidabad",2020,"2020__west bengal__murshidabad","2020","source_key_unmatched",FALSE,FALSE
"west bengal","birbhum",2020,"2020__west bengal__birbhum","2020","source_key_unmatched",FALSE,FALSE
"west bengal","nadia",2020,"2020__west bengal__nadia","2020","source_key_unmatched",FALSE,FALSE
"west bengal","purba bardhaman",2020,"2020__west bengal__purba bardhaman","2020","source_key_unmatched",FALSE,FALSE
"west bengal","puruliya",2020,"2020__west bengal__puruliya","2020","source_key_unmatched",FALSE,FALSE
"west bengal","bankura",2020,"2020__west bengal__bankura","2020","source_key_unmatched",FALSE,FALSE
"west bengal","north twenty four pargan",2020,"2020__west bengal__north twenty four pargan","2020","source_key_unmatched",FALSE,FALSE
"west bengal","hooghly",2020,"2020__west bengal__hooghly","2020","source_key_unmatched",FALSE,FALSE
"west bengal","medinipur west",2020,"2020__west bengal__medinipur west","2020","source_key_unmatched",FALSE,FALSE
"west bengal","howrah",2020,"2020__west bengal__howrah","2020","source_key_unmatched",FALSE,FALSE
"west bengal","kolkata",2020,"2020__west bengal__kolkata","2020","source_key_unmatched",FALSE,FALSE
"west bengal","purba medinipur",2020,"2020__west bengal__purba medinipur","2020","source_key_unmatched",FALSE,FALSE
"west bengal","alipurduar",2020,"2020__west bengal__alipurduar","2020","source_key_unmatched",FALSE,FALSE
"west bengal","paschim bardhaman",2020,"2020__west bengal__paschim bardhaman","2020","source_key_unmatched",FALSE,FALSE
"west bengal","kalimpong",2020,"2020__west bengal__kalimpong","2020","source_key_unmatched",FALSE,FALSE
"west bengal","jhargram",2020,"2020__west bengal__jhargram","2020","source_key_unmatched",FALSE,FALSE
"west bengal","cooch behar",2020,"2020__west bengal__cooch behar","2020","source_key_unmatched",FALSE,FALSE
"west bengal","uttar dinajpur",2020,"2020__west bengal__uttar dinajpur","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","sahibganj",2020,"2020__jharkhand__sahibganj","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","godda",2020,"2020__jharkhand__godda","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","pakur",2020,"2020__jharkhand__pakur","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","giridih",2020,"2020__jharkhand__giridih","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","dumka",2020,"2020__jharkhand__dumka","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","deoghar",2020,"2020__jharkhand__deoghar","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","palamu",2020,"2020__jharkhand__palamu","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","chatra",2020,"2020__jharkhand__chatra","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","garhwa",2020,"2020__jharkhand__garhwa","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","jamtara",2020,"2020__jharkhand__jamtara","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","dhanbad",2020,"2020__jharkhand__dhanbad","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","latehar",2020,"2020__jharkhand__latehar","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","bokaro",2020,"2020__jharkhand__bokaro","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","ramgarh",2020,"2020__jharkhand__ramgarh","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","ranchi",2020,"2020__jharkhand__ranchi","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","lohardaga",2020,"2020__jharkhand__lohardaga","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","gumla",2020,"2020__jharkhand__gumla","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","khunti",2020,"2020__jharkhand__khunti","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","saraikela kharsawan",2020,"2020__jharkhand__saraikela kharsawan","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","purbi singhbhum",2020,"2020__jharkhand__purbi singhbhum","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","pashchimi singhbhum",2020,"2020__jharkhand__pashchimi singhbhum","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","simdega",2020,"2020__jharkhand__simdega","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","kodarma",2020,"2020__jharkhand__kodarma","2020","source_key_unmatched",FALSE,FALSE
"jharkhand","hazaribagh",2020,"2020__jharkhand__hazaribagh","2020","source_key_unmatched",FALSE,FALSE
"odisha","bhadrak",2020,"2020__odisha__bhadrak","2020","source_key_unmatched",FALSE,FALSE
"odisha","dhenkanal",2020,"2020__odisha__dhenkanal","2020","source_key_unmatched",FALSE,FALSE
"odisha","jajapur",2020,"2020__odisha__jajapur","2020","source_key_unmatched",FALSE,FALSE
"odisha","subarnapur",2020,"2020__odisha__subarnapur","2020","source_key_unmatched",FALSE,FALSE
"odisha","nuapada",2020,"2020__odisha__nuapada","2020","source_key_unmatched",FALSE,FALSE
"odisha","balangir",2020,"2020__odisha__balangir","2020","source_key_unmatched",FALSE,FALSE
"odisha","baudh",2020,"2020__odisha__baudh","2020","source_key_unmatched",FALSE,FALSE
"odisha","cuttack",2020,"2020__odisha__cuttack","2020","source_key_unmatched",FALSE,FALSE
"odisha","kandhamal",2020,"2020__odisha__kandhamal","2020","source_key_unmatched",FALSE,FALSE
"odisha","nayagarh",2020,"2020__odisha__nayagarh","2020","source_key_unmatched",FALSE,FALSE
"odisha","khordha",2020,"2020__odisha__khordha","2020","source_key_unmatched",FALSE,FALSE
"odisha","kalahandi",2020,"2020__odisha__kalahandi","2020","source_key_unmatched",FALSE,FALSE
"odisha","jagatsinghapur",2020,"2020__odisha__jagatsinghapur","2020","source_key_unmatched",FALSE,FALSE
"odisha","puri",2020,"2020__odisha__puri","2020","source_key_unmatched",FALSE,FALSE
"odisha","nabarangapur",2020,"2020__odisha__nabarangapur","2020","source_key_unmatched",FALSE,FALSE
"odisha","rayagada",2020,"2020__odisha__rayagada","2020","source_key_unmatched",FALSE,FALSE
"odisha","koraput",2020,"2020__odisha__koraput","2020","source_key_unmatched",FALSE,FALSE
"odisha","malkangiri",2020,"2020__odisha__malkangiri","2020","source_key_unmatched",FALSE,FALSE
"odisha","anugul",2020,"2020__odisha__anugul","2020","source_key_unmatched",FALSE,FALSE
"odisha","kendrapara",2020,"2020__odisha__kendrapara","2020","source_key_unmatched",FALSE,FALSE
"odisha","ganjam",2020,"2020__odisha__ganjam","2020","source_key_unmatched",FALSE,FALSE
"odisha","gajapati",2020,"2020__odisha__gajapati","2020","source_key_unmatched",FALSE,FALSE
"odisha","mayurbhanj",2020,"2020__odisha__mayurbhanj","2020","source_key_unmatched",FALSE,FALSE
"odisha","sundargarh",2020,"2020__odisha__sundargarh","2020","source_key_unmatched",FALSE,FALSE
"odisha","kendujhar",2020,"2020__odisha__kendujhar","2020","source_key_unmatched",FALSE,FALSE
"odisha","baleshwar",2020,"2020__odisha__baleshwar","2020","source_key_unmatched",FALSE,FALSE
"odisha","jharsuguda",2020,"2020__odisha__jharsuguda","2020","source_key_unmatched",FALSE,FALSE
